Req,PO Number,Order Date,Status,Transmission Status,Unanswered Comments,Items,Total,Currency
2069,8300002500,11/15/19,Cancelled,Sent via Email,false,"1 Month of Seamless myHomepage - June 19,1 Month of Seamless myHomepage - July 19,1 Month of Seamless myHomepage - Aug 19,1 Month of Seamless myHomepage - Sep 19",117136.28,EUR
4668,8000002499,11/15/19,Cancelled,Sent via Email,false,1 Each of Variateur Mattke Ligne UC,2300,EUR
4905,8300002498,11/15/19,Issued,Sent via Email,false,"1 Lump Sum of WO-CAP-2019-01096-OSY-Cybersecurity for Digital Offers,1 Lump Sum of WO-CAP-2019-01096-OSY-Cybersecurity for Digital Offers,1 Lump Sum of WO-CAP-2019-01096-OSY-Cybersecurity for Digital Offers",32214.6,EUR
4827,8000002497,11/15/19,Issued,Sent via cxml,false,"4 Each of Marchepied fixe avec 2 rampes, Materiau: Aluminium, Hauteur d'acces: 2.6 m",1185.8,EUR
4176,8000002496,11/15/19,Issued,Sent via Email,false,"1 Each of Etudes du moule B824 pour réaliser ""Isolated screenVBB HBB-70 _ plans AAV82638,1 Each of Réalisation de la premiere empreinte_ Moule B824 pour réaliser ""Isolated screenVBB HBB-70 _ plans AAV82638,1 Each of Réalisation seconde empreinte du moule B824 pour ""Isolated screenVBB HBB-70"" 87837 ; et graver sur moule ""B824 Propriété Schneider Electric Alpes _ F73800 porte de Savoie"" _,1 Each of  Validation du moule B824 sur deux lots d' ""Isolated screenVBB HBB-70"" 87837"" ; un lot par empreinte Fournir plans de l'outillage; rapport de controles et echantillons.,1 Each of Moule B824_ Frais de mise au point; transports depuis usineur; livraisons des EI Voir devis GG du 26/6/2019 réf MD201706278085126 rev3",27526,EUR
4415,8000002495,11/15/19,Issued,Sent via Email,false,"1 Each of REGULARISTION POUR FACTURE 5584856445,1 Each of REGULARISATION POUR FACTURE 5585212732",1823.5,EUR
4697,8000002494,11/15/19,Issued,Sent via cxml,false,"2 Each of Bloc avec bacs-tiroirs, Capacite: 3.3 L, Nb de bacs: 8, Nb de bacs/coloris/capacite: 8/transparent/3.3 L",263.18,EUR
4328,8000002493,11/15/19,Issued,Sent via Email,false,"1 Each of DECAPAGE 25ENS +12P PTFE 3 COUCHES,1 Each of DECAPAGE 14ENS+11P PTFE 3 COUCHES ,1 Each of TRANSPORT COLISSIMO",880,EUR
4915,8000002492,11/15/19,Issued,Sent via Email,false,1 Each of CASQ. IDRA BLC 0251JM+0348KC+0348KL,70.8,EUR
4507,8300002491,11/15/19,Issued,Sent via Email,false,"1 Month of DCX-Web&ProductExp-PushModelQA-July,1 Month of DCX-Web&ProductExp-PushModelQA-August,1 Month of DCX-Web&ProductExp-PushModelQA-September",39648,EUR
3982,8300002490,11/15/19,Issued,Sent via Email,false,"21 Day of GSC Cybersecurity Service Bureau-Oct,21 Day of GSC Cybersecurity Service Bureau-Oct,20 Day of GSC Cybersecurity Service Bureau-Oct",58900,EUR
3023,8300002489,11/15/19,Issued,Sent via Email,false,"1 Month of DCX-Web&ProductExp-E2EQA-July,1 Month of DCX-Web&ProductExp-E2EQA-August,1 Month of DCX-Web&ProductExp-E2EQA-September",47199,EUR
4783,8300002488,11/15/19,Issued,Sent via Email,false,"1 Each of ThinkPad Laser Bluetooth Mouse Souris,1 Each of JABRA EVOLVE 65 MS STEREO",132.13,EUR
4770,8300002487,11/15/19,Issued,Sent via Email,false,"1 Pair of PR CHAUSS SEC DENVER S1P SRC, 41,1 Pair of PR CHAUSS SEC DENVER S1P SRC, 44,1 Pair of PR CHAUSS SEC BUFFALO S3 SRC, 41,1 Pair of PR CHAUSS SEC DENVER S1P SRC, 36,1 Pair of PR CHAUSS SEC OLBIA ESD  S3 SRC, 45,1 Pair of PR BOTTES SEC BERGEN S3 CI, 42",250.6,EUR
4798,8300002486,11/15/19,Issued,Sent via Email,false,3 Each of JABRA EVOLVE 65 MS STEREO,301.32,EUR
4613,8000002485,11/14/19,Issued,Sent via Email,false,1 Each of 60175-03 COMPLEMENT PNEUMATIQUE,360,EUR
4378,8000002484,11/14/19,Issued,Sent via Email,false,"1 Each of Lenovo 45W Standard AC Adapter (USB Type,1 Each of FRAIS DE PORT",35.4,EUR
4378,8000002483,11/14/19,Issued,Sent via Email,false,1 Each of Lot de 100 cartes de visite,9.3,EUR
4497,8000002482,11/14/19,Issued,Sent via Email,false,1 Each of Brother MFC-J6947DW - Imprimante multifo,513.67,EUR
4297,8000002481,11/14/19,Issued,Sent via Email,false,"20 Each of CHAISE CLOE 4 PIEDS AVEC ROULETTES STRUCTURE EPOXY NOIR DOSSIER RESILLE NOIRE ASSISE TISSU B188 VERT PISTACHE,20 Each of ECO PARTICIPATION",1529.8,EUR
4814,8000002480,11/14/19,Issued,Sent via Email,false,1 Each of JABRA EVOLVE 65 MS STEREO,100.44,EUR
4551,8000002479,11/14/19,Issued,Sent via Email,false,"50 Each of MANCHETTES HYFLEX WIDE 12"" 11-251",200,EUR
4609,8000002478,11/14/19,Issued,Sent via Email,false,1 Each of réalisation de 50 pièces sans trous (sans zingage) selon mail du 13/11/2019 de  Ghizlane Bouzeroual,420,EUR
3904,8000002477,11/14/19,Issued,Sent via Email,false,1 Each of un lot de ressorts + centreur ( pièces réceptionnées ),633,EUR
4329,8000002476,11/14/19,Issued,Sent via Email,false,"1 Each of DECAPAGE 25ENS +12P PTFE 3 COUCHES,1 Each of DECAPAGE 14ENS+11P PTFE 3 COUCHES ,1 Each of TRANSPORT COLISSIMO",880,EUR
4466,8000002475,11/14/19,Issued,Sent via Email,false,10 Each of BAND. CAOUT. 30X4,139,EUR
4742,8000002474,11/14/19,Issued,Sent via cxml,false,"2 Each of (ST)Pochette perforée Lyreco A4 - PP grainé 8/100e - par 100,2 Each of (ST)Film grosses bulles Sealed Air AirCap - rouleau de 50 m x 120 cm,1 Each of (ST)Z-Notes Post-it Super Sticky - 76 x 76 mm - assortis - 16 blocs x 90 feuilles,1 Each of (ST)Pochette matelassée bulles d'air Sealed Air Mail Lite - 350 x 470 mm - par 50",118.63,EUR
4487,8000002473,11/14/19,Issued,Sent via cxml,false,1 Each of Crochet-support Festo,38.08,EUR
3947,8300002472,11/14/19,Issued,Sent via Email,false,"1 Each of 650ml Sports Drinking Bottle,2 Each of Soft Touch Stylus Pen (Pk 10),1 Each of Marrow Mugs (6pk),7 Each of 4 in 1 Charging Cable",98.53,EUR
4588,8000002471,11/14/19,Issued,Sent via cxml,false,"1 Each of (ST)Souris verticale sans fil Dacomex - droitier - noire,3 Each of (ST)Eau Vittel 33 cl - plateau de 24 bouteilles,5 Each of (ST)Eau Evian 50 cl - plateau de 24 bouteilles",140.59,EUR
3596,8000002470,11/14/19,Issued,Sent via Email,false,1 Each of Lot de 100 cartes de visite,9.3,EUR
4189,8300002469,11/14/19,Issued,Sent via Email,false,"1 Each of Location chaises,1 Each of LOGITRADE Commission Fee",276.67,EUR
4172,8000002468,11/14/19,Issued,Sent via Email,false,1 Each of PRESTATION DE REPRISE D ETIQUETTES  SUR UV 04038 & 04039 SELON DEVIS DE 00000230 DU 21/10/19,42,EUR
3937,8300002467,11/14/19,Issued,Sent via Email,false,1 Each of Lot de 100 cartes de visite - Livraison Express,19.3,EUR
4275,8000002466,11/14/19,Issued,Sent via Email,false,1 Each of Equerres et boutons pour moyen cremones,250,EUR
4218,8000002465,11/14/19,Issued,Sent via cxml,false,"8 Each of (ST)Calendrier mural Bouchut - 13 mois sur 1 face - 43 x 65 cm - rouge,1 Each of (ST)Agenda semainier Lyreco - 2020 - 10 x 15 cm - noir,1 Each of (ST)Agenda semainier Lyreco - 2020 - 21 x 27 cm - noir,7 Each of (ST)Calendrier Lyreco - grande lune - 7 mois/face - 21 x 26,5 cm - bleu,2 Each of (ST)Calendrier Lyreco - petit modèle - 7 mois/face - 33 x 42 cm - bleu",13.58,EUR
4670,8000002464,11/14/19,Issued,Sent via cxml,false,"10 Each of Brucelle Acier inoxydable, Droit, Plat, arrondi 120 mm,2 Each of Câble USB Type USB 2.0 Argent, Connecteur mâle (8 broches) USB 2.0 USB mâle C (24 broches) micro-B USB mâle (5 broches)",167.7,EUR
4651,8000002463,11/14/19,Issued,Sent via cxml,false,"7 Package of Collier de serrage pour tuyau, à visser, Vis hexagonale, Acier Inoxydable, 37 → 40mm,7 Package of Collier de serrage pour tuyau, à visser, Vis hexagonale, Acier Inoxydable, 31 → 34mm,7 Package of Collier de serrage pour tuyau, à visser, Vis hexagonale, Acier Inoxydable, 59 → 63mm,3 Package of Collier de serrage pour tuyau, avec Vis sans fin, Hexagone fendu, Acier Inoxydable, 45 → 60mm,3 Package of Collier de serrage pour tuyau, avec Vis sans fin, Hexagone fendu, Acier Inoxydable, 30 → 40mm",264.66,EUR
4595,8000002462,11/14/19,Cancelled,Sent via Email,false,40 Metre of GAINE NORPLAST.PUR-CU386.32 NORRES Autres Raccords et tuyaux,330.8,EUR
4197,8300002461,11/13/19,Issued,Sent via cxml,false,"1 Each of (ST)Pile rechargeable Energizer Extreme AAA/HR03 - pack de 4,1 Each of (ST)Pile rechargeable Energizer Extreme AA/HR6 - pack de 4,1 Each of (ST)Cube Post-it Easy Select - 76 x 76 mm - assortis - 296 feuilles,1 Each of (ST)Notes Post-it Super Sticky - 76 x 76 mm - Rio - 6 blocs x 90 feuilles,1 Each of (ST)Notes Post-it Super Sticky - 76 x 76 mm - rose fuchsia - 6 blocs x 90 feuilles,25 Each of (ST)Calendrier standard Bouchut - grande lune - 7 mois/face - 21 x 26,5 cm - bleu,1 Each of (ST)Bloc éphéméride illustré Yvon - 2020 - date à droite,25 Each of (ST)Calendrier Lyreco - petite lune - 6 mois/face - 13,5 x 17,5 cm - bleu",65.1,EUR
4596,8000002460,11/13/19,Issued,Sent via Email,false,4 Each of 6000-2RSH ROULEMENT SKF Roulements à billes rigides,6.52,EUR
4435,8300002459,11/13/19,Issued,Sent via Email,false,"1 Each of Hazelcast Extension 2 nodes - June 2020 - Quote US-QUO-793274,1 Each of Hazelcast Extension 2 nodes : June 2021 - Quote US-QUO-793274",26640,USD
919,8200002458,11/13/19,Issued,Sent via Email,false,"1 Month of Titan - LTI engagement for Program increment 1,1 Month of Titan - LTI engagement for Program increment 1",150080,USD
4434,8300002457,11/13/19,Issued,Sent via Email,false,1 Each of Altran sub contractor travel expenses 25nov to 13dec2019 to Eybens HP3,3300,EUR
3949,8300002456,11/13/19,Issued,Sent via Email,false,1 Each of Frais de déplacements professionnels (Séoul) dans le cadre du contrat de prestation de portage salarial en pièce jointe,4135.13,EUR
3881,8000002455,11/13/19,Issued,Sent via Email,false,"1 Each of Diagnostique du dépannage Kardex,1 Each of SDI FEE",562.5,EUR
4517,8000002454,11/13/19,Issued,Sent via cxml,false,"5 Each of Panneau danger, Adhesif: oui, Rigide: non, Norme ISO 7010: oui, Panneau forme: Triangle",14.25,EUR
4248,8000002453,11/13/19,Issued,Sent via Email,false,"5 Each of SACHET 200 PR BILSOMAT 400 1006186,2 Each of COUTEAU SOFIAC 2 LAME N.R 86.1.789 R,2 Each of COUTEAU SECUMAX 350 350001.02,2 Each of COUTEAU SECUMAX EASYSAFE 121001.02",149.07,EUR
4388,8000002452,11/13/19,Issued,Sent via Email,false,"1 Each of Pour poste de visserie Sous Traitance,1 Each of Frais de markup",105.06,EUR
3633,8300002451,11/13/19,Issued,Sent via Email,false,"10 Each of Cordon RJ45 INTELLIGENT Cat.6A UTP pou,15 Each of PATCHSEE PCI-6PATCH UTP 10FT / 3.1M,15 Each of Cordon RJ45 INTELLIGENT Cat.6A UTP pou,15 Each of Cordon RJ45  INTELLIGENTCat.6A UTP - 7,10 Each of PATCHSEE DIRECTPATCH U/UTP CAT6 9.70M,10 Each of PATCHSEE DIRECTPATCH U/UTP CAT6 15,2M",864.9,EUR
4238,8000002450,11/13/19,Issued,Sent via Email,false,"1 Each of acompte 1 Tambour d'entrainement tapis largeur 650 1 Tambour de retour largeur 650 dima 89 ,1 Each of solde 1 Tambour d'entrainement tapis largeur 650 1 Tambour de retour largeur 650 dima 89 Total 1",1460,EUR
3930,8300002449,11/13/19,Issued,Sent via Email,false,1 Each of 5 Additional Named Users on Lithium 2019,4422.95,USD
3983,8300002448,11/13/19,Issued,Sent via Email,false,12 Month of Recrutement de Brivot Alison en qualité de VIE qui débute en Espagne en Novembre 2019 avec un coût de 39000 EUR (étalé sur 12 mois),39000,EUR
4245,8000002447,11/12/19,Issued,Sent via Email,false,"2 Each of labo,3 Each of labo,1 Each of LABO",295.3,EUR
4203,8000002446,11/12/19,Issued,Sent via Email,false,"1 Each of remontage de l'ens. essais peinture,1 Each of roulement 6310,1 Each of roulement 6210,1 Each of joint 50x72x8,1 Each of ventillateur,1 Each of cache ventilateur HA180,1 Each of Bride B5F300,1 Each of flasque AR",1545.43,EUR
4392,8000002445,11/12/19,Issued,Sent via Email,false,"4 Each of Fournitures Industrielles,20 Each of Fournitures Industrielles,2 Each of Fournitures Industrielles",1652.5,EUR
4319,8000002444,11/12/19,Issued,Sent via Email,false,"11 Each of Appui symetrique,20 Each of appui",1621.3,EUR
4051,8300002443,11/12/19,Issued,Sent via Email,false,"40 Each of (Grenoble-HP) - Pause simple,15 Each of (Grenoble-HP) - Mini croissant,15 Each of (Grenoble-HP) - Mini pain au chocolat,15 Each of (Grenoble-HP) - Mini pain aux raisins,80 Each of (Grenoble-HP) - Mini macaron,30 Each of (Grenoble-HP) - Eau de source 50 cl,10 Each of (Grenoble-HP) - Eau gazeuse 50 cl,6 Each of (Grenoble-HP) - Coca Cola 50 cl ,1 Each of (Grenoble-HP) - Chouquettes (30 pièces),15 Each of (Grenoble-HP) - Brownie (la part)",260.71,EUR
4335,8000002442,11/12/19,Issued,Sent via Email,false,"1 Each of Actionneur 536215,1 Each of Actionneur 536243",63.65,EUR
4456,8000002441,11/12/19,Issued,Sent via cxml,false,"1 Each of Jauge d'épaisseur Facom, Métrique, 19 lames 100 (Blade)mm,1 Each of Lampe torche LED non rechargeable 25 lm,1 Each of Clé mixte de 22 mm Facom,1 Each of Jeu de douilles RS PRO 1/4'' Carré 55 pièces",74.11,EUR
3997,8000002440,11/12/19,Issued,Sent via cxml,false,"10 Each of Devidoir standard, Pour rouleau largeur: 50 mm, Pour rouleau longueur: 100 m, Ergonomique:",50,EUR
4421,8000002439,11/12/19,Issued,Sent via cxml,false,1 Each of (ST)Caisson mobile en métal Gautier Office Galaxy - 3 tiroirs - blanc,194.3,EUR
3870,8200002438,11/12/19,Issued,Sent via Email,false,"1 Lump Sum of Dynatrace Maintenance & Service Renewal + Professional Services. Year 2 of 3. Nov 15, 2019 - Nov 14, 2020",289320,USD
3881,8000002437,11/12/19,Cancelled,Sent via Email,false,"1 Each of Diagnostique du dépannage Kardex,1 Each of SDI FEE",562.5,EUR
2327,8300002436,11/12/19,Issued,Sent via Email,false,"1 Each of Kensington UH4000 - Concentrateur (hub),1 Each of FRAIS DE PORT",24.58,EUR
4429,8000002435,11/12/19,Issued,Sent via cxml,false,"1 Package of Pile 9V Duracell Industrial by Duracell Alcaline PP3,1 Package of Pile AA Energizer 1.5V Alcaline Energizer MAX",29.94,EUR
4394,8000002434,11/12/19,Issued,Sent via Email,false,1 Each of Seagate Backup Plus STHP4000402 - Disque,93.84,EUR
3940,8000002433,11/12/19,Issued,Sent via Email,false,"1 Each of Support ecran plat avec bras articule -,1 Each of E2770SH Ecran LED 27, 16:9, resolutio,1 Each of Wireless Desktop 900 Clavier francais",274.19,EUR
3654,8000002432,11/12/19,Issued,Sent via Email,false,"1 Each of JABRA EVOLVE 65 MS STEREO,3 Each of StarTech.com Cable HDMI haute vitesse pr",135.09,EUR
4308,8000002431,11/12/19,Issued,Sent via Email,false,"1 Each of Long distance high resolution M12 10MM,1 Each of frais de port",413.17,EUR
4327,8000002430,11/12/19,Issued,Sent via cxml,false,"2 Each of Embout six pans Facom, tête Hexagonal de Set de 3 embouts pièces , 4 ; 5 ; 6 x 25 mm,1 Each of Pinces coupantes, Facom Super-coupe à ras 110 mm,1 Each of Jeu de clés Allen en L Facom 1.5 mm, 2 mm, 2.5 mm, 3 mm, 4 mm, 5 mm, 6 mm, 8 mm, 10 mm Métrique Tête sphérique 9 pièces,1 Each of Clé Allen en T Facom 5mm Métrique Hexagonal, Bras Long,2 Each of Pince multimètre, 300A c.c., 300A c.a., ICMA1, TRMS,1 Each of Sonde temperature, de type K, Maximum +350 °C",280.1,EUR
3365,8300002429,11/12/19,Cancelled,Sent via Email,false,"79 Each of Rework PCBA IAQ_V4,16 Each of Rework imager AOS_V3 Lot R1,27 Each of Rework imager AOS_v3 Lot R2,15 Each of Rework imager AOS_V3 lot R3",5888,EUR
3561,8000002428,11/12/19,Issued,Sent via Email,false,"1 Each of Appel de Cotisation - Contrat d'entretien préventif CE1 Intrusion,1 Each of 1 Visite Préventive - Contrat d'entretien préventif CE1 Intrusion",4949.5,EUR
4216,8000002427,11/12/19,Issued,Sent via Email,false,"1 Each of LOT DE 50 SECUPRO MAXISAFE - 200 lames trapezoidale selon devis du 07/11/2019 avec remise de 5%,1 Each of Avance de trésorie",584.6,EUR
3521,8300002426,11/11/19,Issued,Sent via Email,false,"1 Year of RUN-NETSURE MAINTENANCE & support to 06 2020,1 Year of RUN-NETSURE Maintenance & techn support to 06 2020",514554,EUR
3793,8300002425,11/11/19,Issued,Sent via Email,false,"23 Day of IntelDS SDG Q4 2019 ASACA Oct 2019,23 Day of IntelDS SDG Q4 2019 ASACA Nov 2019,23 Day of IntelDS SDG Q4 2019 ASACA Dec 2019,23 Day of IntelDS SDG Q4 2019 ICA Oct 2019,23 Day of IntelDS SDG Q4 2019 ICA Nov 2019,23 Day of IntelDS SDG Q4 2019 ICA Dec 2019,23 Day of IntelDS SDG Q4 2019 DGU Oct 2019,23 Day of IntelDS SDG Q4 2019 DGU Nov 2019,23 Day of IntelDS SDG Q4 2019 DGU Dec 2019,23 Day of IntelDS SDG Q4 2019 ACO Oct 2019,23 Day of IntelDS SDG Q4 2019 ACO Nov 2019,23 Day of IntelDS SDG Q4 2019 ACO Dec 2019,23 Day of IntelDS SDG Q4 2019 RPE Oct 2019,23 Day of IntelDS SDG Q4 2019 RPE Nov 2019,23 Day of IntelDS SDG Q4 2019 RPE Dec 2019,23 Day of IntelDS SDG Q4 2019 JTA Oct 2019,23 Day of IntelDS SDG Q4 2019 JTA Nov 2019,17 Day of IntelDS SDG Q4 2019 JTA Dec 2019,1 Each of OT and Travel  IntelDS SDG Q4 2019 JTA Dec 2019",184575,EUR
4089,8000002424,11/08/19,Issued,Sent via Email,false,1 Each of Machoire 3 mors pour visseuse WEBER,1285.2,EUR
3536,8000002423,11/08/19,Issued,Sent via Email,false,"10 Each of EPI,2 Each of EPI,40 Each of EPI",1180.8,EUR
4103,8000002422,11/08/19,Issued,Sent via Email,false,"12 Each of Datalogic Magellan 1500i suivant devis 70019902,7 Each of Datalogic Riser stand, black, suivant devis 70019902,12 Each of Cable RS232 spirale, suivant devis 70019902,1 Each of Frais logistique frais et port",3341,EUR
4246,8000002421,11/08/19,Issued,Sent via Email,false,"1,300 Kilogram of Gardacid 4412",4108,EUR
4114,8000002420,11/08/19,Issued,Sent via Email,false,1 Each of Contrat d'entretien préventif Tronconneuse et Polisseuse ,1351,EUR
4149,8000002419,11/08/19,Issued,Sent via Email,false,1 Each of SAS E.Q.F,242.41,EUR
4148,8000002418,11/08/19,Issued,Sent via Email,false,1 Each of SAS E.Q.F,316,EUR
4145,8000002417,11/08/19,Issued,Sent via Email,false,1 Each of SAS E.Q.F,559,EUR
3693,8000002416,11/08/19,Issued,Sent via Email,false,1 Each of Lots de goupilles selon l'offre 1911001,320,EUR
4150,8000002415,11/08/19,Issued,Sent via Email,false,"1 Each of Classic + 13 Sacoche pour ordinateur p,1 Each of FRAIS DE PORT",28.79,EUR
4151,8000002414,11/08/19,Issued,Sent via cxml,false,"2 Package of Pile AAA Energizer Alcaline Industrielle Energizer 1.5V,1 Package of Pile 9V Duracell Duracell Plus Power Alcaline PP3,2 Set of Marqueur Marqueur indélébile, , assortiment de couleurs, Pointe Bille, Extra Fine",51.1,EUR
3684,8000002413,11/08/19,Issued,Sent via Email,false,1 Each of SAS E.Q.F,304.7,EUR
4184,8300002412,11/08/19,Issued,Sent via cxml,false,"3 Package of Pile AAA Energizer Alcaline Energizer MAX 1.5V,2 Each of Boîtier Bopla en Polycarbonate, 300 x 230 x 85mm, Gris clair IP66,2 Each of Cordon USB Type USB 2.0 Noir, Connecteur mâle USB A vers Connecteur mâle USB A, longueur 0.8m,10 Each of Câble USB vers UART 3.3 V TTL",264.89,EUR
3106,8300002411,11/08/19,Issued,Sent via Email,false,"1 Month of DCX WebApp E2E Support H2 2019-July,1 Month of DCX WebApp E2E Support H2 2019-August,1 Month of DCX WebApp E2E Support H2 2019-September,1 Month of DCX WebApp E2E Support H2 2019-October,1 Month of DCX WebApp E2E Support H2 2019-Novembre,1 Month of DCX WebApp E2E Support H2 2019-December",575358,EUR
4021,8000002410,11/08/19,Issued,Sent via Email,false,"1 Each of DACOMEX M220W Mini souris optique sans f,1 Each of StarTech.com Hub USB 2.0 portable a 4 po,1 Each of FRAIS DE PORT",24.05,EUR
3943,8200002409,11/08/19,Issued,Sent via Email,false,"1 Each of Quote 12209 - FRAMERY O PHONE BOOTH STANDARD PKG,1 Each of Quote 12209 - FRAMERY Q-PHONE BOOTH ""MEETING MAGGIE"",8 Each of Quote 12209 - SFS-U0-7S11A1,1 Each of Quote 12209 - Bill at Actual,1 Each of Quote 12209 - Labor,1 Each of Freight",38518.91,USD
4111,8300002408,11/08/19,Issued,Sent via Email,false,"1 Each of (Grenoble) - Corbeille de fruit pour 10 personnes,2 Each of (Grenoble) - The (thermos 7 tasses),3 Each of (Grenoble) - Cafe (thermos 7 tasses),1 Each of (Grenoble) - Assiette de fruits secs 500g,20 Each of (Grenoble) - Cannele de Bordeaux (piece),2 Each of (Grenoble) - Pogne de Romans 450 Grs (8 personnes),14 Each of (Grenoble) - Buffet froids N 2,3 Each of (Grenoble) - Eau Cristalline 1.5L,2 Each of (Grenoble) - Cafe (thermos 7 tasses),1 Each of (Grenoble) - The (thermos 7 tasses),1 Each of (Grenoble) - Coca cola 1.5L,3 Each of (Grenoble) - Eau Cristalline 1.5L,2 Each of (Grenoble) - San Pellegrino 1 L,3 Each of (Grenoble) - Cafe (thermos 7 tasses),1 Each of (Grenoble) - The (thermos 7 tasses),4 Each of (Grenoble) - Eau Cristalline 1.5L,1 Each of (Grenoble) - Coca cola 1.5L,1 Each of (Grenoble) - Assiette de fruits secs 500g,4 Each of (Grenoble) - Cafe (thermos 7 tasses),2 Each of (Grenoble) - The (thermos 7 tasses),1 Each of (Grenoble) - Coca cola 1.5L,5 Each of (Grenoble) - Eau Cristalline 1.5L,40 Each of (Grenoble) - Macaron",491.77,EUR
